id,S1-A-01,S1-B-02,S1-B-04,S1-C-04,S1-B-03,S1-C-09,S1-C-10,S1-C-07,S1-C-11,S1-C-14,S2-A-01,S2-A-12,S2-D-13,S2-B-02,S2-B-09,S2-D-01,S2-D-05,S2-D-06,S3-A-01,S3-D-06,S3-D-02,S3-D-04,S3-B-01,S3-A-05,S3-D-08,S3-D-05,S3-B-03,S3-C-02,S5-A-01,S5-B-18,S5-B-01,S5-B-03,S5-A-02,S5-B-17,S5-B-02,S5-B-04,S5-B-13,S5-B-19,S5-B-09,S6-A-20,S6-A-01,S6-A-04,S6-A-23,S6-A-06,S6-A-07,S6-A-12,S6-A-13,S6-A-10,S6-A-11,S6-A-16,S6-A-18,S6-A-22,S9-A-04,S9-A-05,S9-A-21,S9-A-15,S9-A-16,S9-A-09,S9-A-17,S9-A-18,S9-A-19,S10-A-01,S10-A-02,S10-A-03,S10-A-04,S10-A-06,S10-A-10,S10-A-11,S10-A-17,S10-A-07,S10-A-12,S10-A-16,S15-A-02,S15-B-12,S15-B-07,S15-B-09,S15-A-05,S15-B-04,S15-A-03,S15-A-06,S15-B-05,S15-B-08,S15-B-10,S15-B-13,S17-A-01,S17-B-01,S17-B-02,S17-C-02,S17-C-03,S17-C-07,S17-C-09,S17-C-11,S17-C-15,S17-C-16,S18-A-05,S18-A-17,S18-A-10,S18-A-15,S18-A-06,S18-A-08,S18-A-07,S18-A-01,S18-A-09,S18-A-12,S18-A-16,S18-A-19,S18-A-21,S20-A-02,S20-A-03,S20-A-07,S20-A-09,S20-A-10,S20-A-14,S20-A-17,S20-A-11,S20-A-12,S20-A-18,S20-A-21,S20-A-20,S21-A-01,S21-A-02,S21-A-03,S21-A-07,S21-A-09,S21-A-05,S21-A-04,S21-A-06,S21-A-08,S21-A-10,S22-A-01,S22-A-02,S22-A-04,S22-A-09,S22-A-07,S22-A-05,S22-A-03,S22-A-06,S22-A-08,S23-A-01,S23-A-10,S23-A-12,S23-A-03,S23-A-06,S23-A-18,S23-A-16,S23-A-11,S23-A-13,S23-A-07,S23-A-05,S23-A-14,S27-A-11,S27-A-01,S27-A-10,S27-A-02,S27-A-03,S27-A-04,S27-A-06,S27-A-09,S27-A-08,S27-A-05
S22-A-05,7364.81,7395.54,6967.1,7020.28,7409.1,7098.83,7407.8,7254.64,7368.29,7234.36,7213.13,7383.25,7260.94,7461.34,7245.97,7239.79,7042.2,7064.99,6921.48,7234.39,6964.73,6917.66,6842.08,7160.18,6715.75,7054.43,7124.85,6881.98,6946.95,7043.67,7274.22,7069.23,6966.35,6792.76,7237.32,7128.71,6837.76,7024.84,7126.36,7486.1,7535.49,7116.83,7313.77,7109.68,7392.49,6810.01,7315.89,7495.03,7107.16,7381.21,7241.47,7207.56,7276.86,6969.52,7176.56,7333.41,7147.25,7217.49,6943.09,7261.02,7257.6,7477.26,7001.88,6962.04,7332.97,6915.06,7399.59,7085.49,6967.25,6999.43,7324.31,7273.59,6950.95,7052.4,7004.83,6811.32,7173.87,6806.67,6956.22,6979.79,6957.55,7034.34,7271.53,7116.08,7195.93,7193.98,7273.1,7173.37,7085.48,7151.7,7098.43,6781.58,7142.22,7368.06,6959.75,7235.97,7018.82,6982.63,7056.51,6977.73,6802.63,7120.37,7153.86,6909.04,7005.7,7023.55,7051.47,7246.66,7306.2,6839.87,7317.29,7097.15,7334.72,7013.78,7138.45,7049.47,7340.06,7242.61,7050.09,7082.96,7048.16,6855.61,7007.56,6879.52,7262.16,7189.08,6808.28,7016.23,6993.15,6743.87,6811.97,6848.46,6970.37,6895.82,0.0,6976.86,6836.33,6996.48,7236.61,7122.64,7008.28,7007.03,6990.57,7126.56,7187.9,6942.12,6756.13,6705.5,7326.92,7246.94,6942.43,7626.41,7071.23,7166.72,7187.04,7292.28,7339.74,7286.66,6972.47,6893.29
S22-A-03,7143.87,7175.27,6895.02,6965.24,7052.86,7268.33,7378.78,7000.0,7361.41,7272.29,7055.1,7361.71,7173.57,7318.26,7264.88,7346.55,7001.53,7073.26,7328.6,7024.1,7000.18,6953.09,6940.66,7242.87,7020.84,7037.35,7055.14,7042.33,7111.24,7045.6,7067.2,7045.65,7133.09,6880.96,6998.15,6983.47,6877.29,7161.87,7121.54,7518.31,7269.38,7298.63,7219.41,7230.34,7446.63,7028.4,7455.48,7365.19,7168.12,7329.21,7259.63,7068.91,7065.98,6815.01,7182.71,7203.74,7306.78,7134.85,7124.66,7188.0,6989.78,7221.22,7150.66,7040.41,7271.61,7218.6,7138.88,7280.78,7277.01,7310.94,7326.2,7247.42,7048.44,7174.33,6955.29,7010.46,6785.79,7069.23,7010.89,7040.81,7050.55,6916.63,7143.53,7146.9,7155.74,7131.9,7339.97,7213.87,7130.38,7230.93,7174.02,7089.93,7031.44,7406.59,6916.75,7198.56,6899.99,6929.24,7018.62,7079.49,6810.16,6987.2,7119.19,6975.45,7249.13,6682.93,6879.87,7316.5,7310.82,7126.11,7184.98,7075.46,7171.62,6935.22,7021.98,6906.02,7062.92,7312.53,7015.02,7013.54,6615.77,6939.34,7202.51,7220.29,7001.15,7141.59,7041.57,6932.78,6818.49,6359.32,7148.3,6950.52,6766.88,7106.72,6976.86,0.0,6991.47,6941.73,7057.52,7038.71,7255.33,7098.11,7210.92,6919.38,7100.01,6903.67,7008.16,6961.35,7087.21,6932.57,6889.58,7642.86,6968.12,7245.73,7192.96,7310.14,7279.99,7153.11,7181.05,6803.43
S22-A-06,7313.74,7120.65,7202.82,7157.29,7103.3,7051.22,7181.42,7109.63,7034.06,7241.01,6971.71,7455.99,7107.65,7394.13,7334.41,7297.75,7014.84,6920.69,7165.1,7150.52,6866.56,6837.25,7095.67,6839.4,6691.18,6838.82,6834.98,6843.29,6961.57,6910.94,7041.59,6867.12,7041.37,6617.73,7130.5,6767.42,7000.4,6995.92,7034.63,7400.59,7169.32,7409.62,7280.36,7359.57,7272.34,6924.11,7193.37,7309.89,6895.04,7357.72,7062.82,7144.89,7223.99,6690.45,7107.04,7216.68,7301.86,6987.04,6975.5,7105.61,7124.94,7074.37,6956.36,7203.67,7124.92,7094.39,7018.1,7231.57,7131.87,6978.99,7106.68,7160.71,6801.82,6979.88,7154.51,6831.26,6865.29,7073.57,7010.96,6796.2,6970.34,7145.83,6981.16,6881.21,7369.24,7230.03,7288.98,7155.41,7213.25,7251.43,7054.0,7219.26,7028.53,7082.6,6870.56,6997.85,6916.03,7151.12,7056.31,6962.9,7014.05,6891.62,6868.41,6901.47,6955.6,6823.57,6966.23,7132.64,7101.99,6945.92,7253.6,7159.0,7150.72,6804.17,7134.98,6967.89,7199.52,7073.76,7082.07,7167.05,6966.61,7005.55,6975.72,6726.73,7141.12,7180.28,6864.97,6852.6,6830.13,6383.57,6838.15,6585.06,6756.17,6873.64,6836.33,6991.47,0.0,6898.0,6958.31,6519.07,7148.37,6951.99,6682.58,7027.3,7096.11,6978.4,7098.46,6893.26,6893.12,6905.25,6949.26,7378.4,7147.92,7168.61,7123.05,7059.58,7084.19,6921.62,6905.12,6930.55
S22-A-08,7395.76,7313.53,7184.68,6928.37,7394.01,7149.79,7463.24,7173.31,7137.67,7278.98,7261.74,7158.34,7249.08,7165.56,7245.15,7374.9,6863.68,7007.9,7349.52,6966.01,7009.61,6929.98,7057.63,7244.43,7010.99,7022.66,6898.95,7073.79,6882.61,7113.55,7236.81,6937.88,7194.57,7025.73,6935.96,7104.54,6969.53,7072.1,6969.89,7478.31,7466.59,7472.83,7336.16,7180.48,7298.24,7191.26,7395.85,7308.7,7288.63,7327.59,7164.07,7093.02,7162.43,6723.89,7106.77,7193.24,7063.28,7380.42,7222.92,7184.19,6878.09,7204.1,7361.7,7185.36,7040.94,7174.22,7316.74,7165.05,7220.36,7296.01,7452.21,7052.54,7044.22,7166.7,7085.48,6863.53,7059.73,6959.11,7071.99,6918.65,6975.47,7138.87,7378.52,6926.91,7506.42,7407.24,7215.3,7488.79,7294.89,7289.38,7299.49,7266.26,7273.69,7291.93,6886.52,7137.65,6989.23,7137.5,7042.86,6997.34,6846.13,7180.72,7002.13,6978.74,7168.71,6868.09,7185.41,7299.5,7322.58,7188.46,7368.03,7415.41,7342.52,7066.37,7205.84,6934.49,7250.75,6881.94,7170.87,7279.38,6757.31,6962.8,7041.4,7190.83,7162.05,7131.46,7173.44,7051.31,7135.45,6614.5,6808.87,6827.71,7052.47,6961.73,6996.48,6941.73,6898.0,0.0,7213.86,6961.89,7256.45,7193.17,7172.66,7097.58,7187.96,7043.91,7014.69,6791.13,7091.78,7232.7,7183.43,7683.51,7203.77,7393.15,7276.11,7337.83,7222.94,6889.97,7253.19,6909.77
S23-A-01,7395.38,7073.47,7169.16,7169.21,7294.54,7362.85,7460.54,7399.1,7449.27,7213.64,7349.77,7369.31,7143.76,7580.04,7390.32,7271.41,7147.05,7198.19,7361.77,7189.37,7034.62,7244.52,7062.52,7296.54,7002.28,7216.12,7024.56,7166.1,7145.52,7040.44,7081.85,7019.5,7245.98,7102.75,7137.93,7003.8,7204.36,7190.51,6952.0,7447.61,7401.82,7297.23,7158.7,7295.91,7474.65,7095.57,7402.36,7350.82,7365.75,7362.47,6992.04,7320.48,7248.21,7192.25,7215.26,7420.64,7441.22,7298.27,6939.39,7362.26,7235.64,7143.18,7226.19,6983.94,7236.07,7160.47,7464.05,7414.5,7396.85,7044.11,7402.3,7253.28,7108.36,7076.45,7367.1,7010.5,7063.65,7176.58,7034.06,7078.92,7049.96,7054.17,7216.25,7030.73,7311.95,7279.9,7386.0,7015.94,7052.97,7420.63,7139.97,7181.47,7160.41,7138.37,7289.17,7007.44,6912.18,7492.58,7177.79,7066.4,7103.81,7000.31,7165.8,7104.78,7172.03,7219.04,7250.44,7360.52,7359.84,7109.74,7087.81,7363.01,7173.75,6932.43,7315.77,7105.63,7321.74,7100.67,7246.56,7156.09,7151.72,7184.77,7025.99,7189.13,6937.14,7168.84,6667.3,6916.62,7089.5,6846.98,7320.92,6907.55,6936.74,6860.42,7236.61,7057.52,6958.31,7213.86,0.0,6969.72,7303.7,6958.61,7150.89,7142.32,6969.27,7066.51,7156.38,6633.8,7056.21,6994.16,7203.09,7921.1,7077.71,7485.19,7238.84,6870.19,7358.72,7072.27,7268.0,7248.14
S23-A-10,7263.8,7132.39,6916.39,6975.41,7005.95,7115.99,7116.41,7149.6,7089.96,7059.08,7070.71,7295.15,6760.76,7257.41,6971.65,7285.51,6922.44,6978.64,7142.42,6981.43,6911.21,6860.71,7041.28,6991.26,6884.52,6812.31,6692.47,6914.79,7100.01,6882.13,7126.69,6991.25,7036.1,6515.12,6945.42,6819.43,6892.56,6956.53,7096.1,7374.71,7227.76,7224.12,7257.84,7118.23,7387.6,6945.46,7232.08,7215.64,7021.23,7354.78,7007.7,6966.78,6888.18,7085.73,7108.45,7250.6,7347.9,7139.14,7044.14,6883.57,7029.67,7095.55,6871.65,7024.06,7142.51,6946.79,7127.87,7064.28,7168.13,7025.92,7189.91,6925.63,6807.23,7029.77,7053.39,6589.56,6885.87,7053.22,7023.89,6906.18,6877.0,6985.38,7026.69,7064.26,6901.2,6977.7,7008.9,7121.5,6799.44,7022.18,6820.62,7098.4,6838.04,7061.37,6804.13,7055.82,6958.62,7187.25,7083.58,6955.9,6839.5,7003.31,6914.3,6864.77,7132.36,6870.8,6836.95,7029.1,7181.23,6967.51,7163.23,7315.62,7320.22,6559.44,7044.99,6806.56,6955.61,7048.42,6921.57,7181.5,6827.01,6787.18,7017.83,6705.39,7060.14,7077.61,6888.7,6996.0,6842.92,6550.8,6922.12,6927.42,6914.75,7007.31,7122.64,7038.71,6519.07,6961.89,6969.72,0.0,7223.91,6836.75,6854.6,6870.87,7051.22,6839.6,7038.37,6873.02,6679.5,6814.73,7120.26,7651.96,7051.64,7117.1,6967.1,7124.2,6960.49,6772.56,6856.13,6943.36
S23-A-12,7299.73,7370.98,7033.76,7215.07,7601.11,7324.38,7576.66,7627.71,7712.4,7146.94,7267.07,7594.91,7306.13,7671.65,7351.77,7219.4,7463.63,7557.68,7354.17,7145.49,7057.21,6996.83,7120.31,7425.92,7246.65,7274.49,7085.53,7186.14,6969.4,6987.52,7382.55,7260.01,7120.69,6881.23,7188.05,7237.65,7274.78,7174.76,7029.31,7466.27,7503.92,7166.97,7641.44,7340.56,7660.73,7140.15,7687.88,7796.3,7407.17,7262.61,7271.21,7418.12,7345.15,7117.69,7375.17,7471.52,7331.49,7301.29,7264.1,7278.09,7402.63,7269.32,7232.98,7265.93,7566.6,7278.62,7425.72,7409.85,7492.22,7290.9,7538.79,7348.65,7170.4,7242.37,7322.68,7015.31,7126.0,7318.39,7377.63,7057.98,7059.91,7282.13,7339.17,7068.58,7234.32,7333.93,7537.26,7260.15,7189.8,7218.8,7388.35,7029.97,7225.13,7300.34,7077.46,7012.76,6982.49,7452.21,7146.14,7159.63,7110.75,7148.1,7382.8,7084.77,7380.64,7313.96,7160.13,7384.15,7490.04,7231.47,7446.87,7476.98,7463.28,7030.22,7286.54,7124.53,7454.83,7150.07,7374.42,7265.49,7155.14,6965.65,7288.31,7311.52,7096.15,7263.47,7201.48,7126.41,7226.97,6974.51,7160.1,6884.85,7298.54,7213.62,7008.28,7255.33,7148.37,7256.45,7303.7,7223.91,0.0,7122.67,7179.06,7152.83,7349.22,7168.9,7261.74,7171.86,7334.23,6993.38,7141.09,7860.42,7323.48,7247.68,7341.71,7373.89,7213.85,7019.4,7352.81,7046.13
S23-A-03,7207.94,7059.31,7032.54,7093.55,7360.04,7220.89,7268.26,7262.71,7175.22,7148.78,7304.21,7391.25,6887.95,7262.39,7262.07,7233.31,6898.61,7394.01,7196.83,6983.31,7138.85,6991.8,7118.9,7064.3,7226.95,7003.46,7113.14,7062.62,7132.7,6920.02,7049.92,6966.05,7313.26,6808.2,7110.74,6950.11,7217.78,6877.29,6998.57,7356.98,7284.74,7247.11,7390.42,7284.89,7448.16,7146.22,7383.93,7396.17,7211.03,7187.96,7157.04,7064.89,7130.6,6995.22,7233.6,7549.23,7260.72,7091.99,7125.47,7197.63,7136.58,7096.19,6961.6,7306.52,7326.17,7113.54,7328.19,7271.11,7395.67,7277.24,7340.35,7234.76,7085.31,7194.1,7469.95,7086.68,7083.5,7293.13,6987.81,6845.95,7082.91,7164.19,7058.36,6869.91,7069.46,7048.65,7125.12,6976.41,7001.11,7466.31,7004.3,7067.07,7119.6,7210.8,7158.61,7018.13,6934.48,7516.27,7144.79,7026.26,6895.64,6779.64,7233.97,6969.52,7170.33,6955.82,6949.02,7415.84,7426.02,6948.11,7096.78,7240.79,7496.18,6760.0,6984.82,6770.35,7377.15,7311.91,7226.75,7236.16,7173.56,7143.93,7082.85,7109.12,7216.91,7211.77,6833.96,6825.4,6935.97,6755.81,6985.65,6872.72,7058.01,6812.64,7007.03,7098.11,6951.99,7193.17,6958.61,6836.75,7122.67,0.0,7251.77,7072.46,7083.73,6827.57,7062.1,6940.02,7099.51,7126.76,6923.58,7616.37,7283.8,7327.61,7565.71,7080.11,7284.27,7093.07,7173.47,6918.22
S23-A-06,7353.58,7326.69,7316.22,7214.4,7456.98,7263.01,7241.33,7258.1,7338.77,7339.71,7302.43,7717.91,7247.34,7543.93,7232.84,7504.28,7163.77,7247.98,7200.55,7167.6,6970.51,7183.94,7195.29,6964.05,7053.2,7205.45,7077.45,7147.97,7260.04,6911.72,7205.65,7069.39,7146.9,6867.1,7296.69,6986.08,7389.79,7226.82,7086.3,7428.15,7538.24,7248.3,7549.52,7213.27,7389.54,6990.46,7371.67,7692.78,7208.7,7692.53,7516.4,7164.15,7168.62,7121.5,7095.99,7432.09,7234.07,7313.39,7178.15,6984.49,7381.8,7255.84,7337.75,7024.44,7285.76,7216.45,7348.07,7446.16,7304.39,7348.87,7246.01,6965.09,6945.37,7097.32,6947.53,7070.15,7417.78,6786.91,7035.88,6937.23,7016.36,7019.26,7110.25,7038.99,6996.85,7282.69,7382.69,7280.09,7119.46,7362.53,7364.61,7045.81,7073.17,7073.62,7116.83,7336.45,7220.95,7328.98,7178.48,7076.23,7148.94,7095.93,7224.96,7061.74,7113.57,6997.58,7040.51,7242.38,7032.88,6986.08,7467.8,7216.13,7305.82,7072.88,7201.61,7133.78,7292.06,7221.18,7454.6,7293.14,7232.38,7018.7,7064.2,6647.92,7349.14,6983.29,7078.56,7058.96,7069.94,6883.06,7100.58,7158.08,7325.35,7226.65,6990.57,7210.92,6682.58,7172.66,7150.89,6854.6,7179.06,7251.77,0.0,7205.16,7211.71,7075.4,7156.25,7016.3,7038.24,7228.92,7341.41,7702.8,7411.37,7340.57,7254.15,7411.9,7248.14,7083.97,7289.19,7130.35
S23-A-18,7309.84,7162.21,7258.53,7097.81,7226.02,7101.15,7030.7,7072.99,7245.65,7271.89,7345.38,7386.47,6915.97,7400.66,7231.54,7201.23,7172.18,7029.98,7506.84,7275.33,7133.94,6891.09,6831.34,7236.77,7108.94,7109.78,6992.32,6976.19,6930.83,7026.07,7136.21,7039.05,7142.03,6871.5,6773.87,6932.57,6988.88,6960.55,6941.73,7636.9,7448.61,7347.9,7335.7,7553.73,7297.32,6884.23,7200.85,7181.47,7358.1,7203.48,7292.35,6885.65,7027.78,7047.46,7322.81,7410.91,6973.03,7190.6,7028.38,7073.41,7133.04,7250.51,7256.54,7262.69,7211.76,7249.16,7225.6,6948.28,7229.9,7118.21,7377.14,7151.61,7043.76,6888.45,7100.6,6921.3,7095.17,7254.0,7105.93,6786.3,7018.4,7056.68,7106.99,7255.53,7272.63,7150.34,7270.73,7290.34,7315.39,7131.6,7081.69,7106.59,7208.0,7226.15,7182.9,6980.64,7164.5,7333.57,7105.51,6781.41,6816.01,7246.78,7274.92,6974.23,7165.62,7038.7,6965.13,7453.15,7300.28,7128.63,7340.14,7285.02,7306.4,7079.48,6970.44,6947.36,7241.71,7247.29,7214.17,7248.41,6882.47,6844.95,7118.13,6969.07,6990.26,7166.71,7113.4,6899.0,7202.21,6798.84,7024.64,7018.11,7082.13,7111.15,7126.56,6919.38,7027.3,7097.58,7142.32,6870.87,7152.83,7072.46,7205.16,0.0,7148.08,6008.62,7103.47,6824.39,7013.23,6932.31,7095.83,7579.02,7019.05,7369.51,7231.52,7175.67,7122.96,7095.21,7249.63,6787.73
S23-A-16,7484.37,7654.77,7355.29,7091.82,7393.28,7434.16,7623.54,7236.88,7312.88,7482.98,7198.51,7503.98,7357.25,7708.36,7505.36,7503.31,7416.56,7278.63,7380.11,7178.67,7305.25,7159.32,7120.88,7204.97,7157.32,7223.33,7204.35,7158.92,7161.74,7047.16,7336.16,7052.69,7187.18,7159.66,7183.01,7018.82,7064.28,7346.15,7249.61,7726.76,7501.39,7397.62,7523.7,7376.48,7385.69,7198.4,7494.7,7594.19,7387.62,7358.56,7412.85,7240.32,7300.98,7209.57,7221.07,7366.21,7507.16,7421.73,7211.89,7423.4,7227.93,7272.31,7142.52,7052.98,7232.74,7233.9,7381.09,7344.89,7561.02,7452.36,7475.8,7316.53,7157.55,7044.32,7329.65,7016.99,7330.31,7134.03,7002.56,7041.57,7090.49,7097.94,7270.07,7268.41,7234.86,7488.63,7457.31,7341.42,7144.27,7456.46,7465.31,7141.74,7288.38,7462.02,7244.4,7270.44,6933.07,7542.39,7092.99,7188.0,7170.77,7315.94,7102.03,7189.5,7223.55,6863.67,7074.29,7455.07,7307.18,6891.62,7285.01,7548.65,7293.19,7217.81,7505.23,7319.25,7177.95,7287.41,7225.44,7404.48,7117.69,7106.9,6923.27,7283.17,7107.02,7216.89,7103.07,7155.81,7140.33,6986.1,7379.76,7391.31,7285.12,7216.55,7187.9,7100.01,7096.11,7187.96,6969.27,7051.22,7349.22,7083.73,7211.71,7148.08,0.0,7066.25,7222.27,6930.21,7017.52,7302.25,7545.63,7824.04,7177.43,7662.67,7446.81,7358.25,7255.2,7345.22,7581.58,7090.52
S23-A-11,7329.68,7041.91,7209.33,6944.18,7197.28,7182.05,7314.1,7143.03,7181.71,7172.82,7092.31,7477.76,6822.31,7360.37,7116.57,7383.51,6976.34,7174.94,7140.6,7252.02,7325.15,6944.65,6913.58,6999.13,6848.35,6922.66,6796.87,6919.85,6905.58,7044.16,6974.97,6986.25,7150.56,6933.62,6826.52,6908.77,6904.45,7075.54,7003.08,7377.01,7263.07,7088.03,7198.05,7219.43,7255.79,6870.05,7190.13,7145.21,7393.64,7204.84,7321.83,7072.34,7011.12,6807.56,7179.54,7220.69,6975.64,7160.74,6966.48,7052.41,7240.64,7123.37,7020.57,6830.57,7181.33,6860.74,7152.01,7069.56,7276.45,7269.08,7261.89,7246.31,6896.38,7000.0,6924.81,6766.35,7019.48,6728.76,6945.21,6849.51,7064.18,6861.56,7124.38,6958.87,7090.14,6992.37,6961.59,7325.47,7100.26,7148.47,6920.39,7016.55,6969.57,7325.08,7139.22,6935.94,6676.54,7204.05,7103.52,6820.47,6864.49,6922.61,7137.49,7035.77,7300.15,7038.26,7109.74,7232.01,7296.89,7071.47,7280.23,7266.84,7027.44,6710.17,7090.96,6929.27,7152.45,7121.75,7076.41,7061.71,6931.66,6991.93,6864.49,7027.87,7013.55,7003.46,6795.22,6824.89,6860.38,6815.75,6890.8,6721.82,7092.05,6992.64,6942.12,6903.67,6978.4,7043.91,7066.51,6839.6,7168.9,6827.57,7075.4,6008.62,7066.25,0.0,6982.56,6752.68,6804.45,7187.13,6966.17,7511.4,7137.36,7379.05,7175.26,7179.79,7196.58,6877.72,7078.82,6809.41
S23-A-13,7002.05,7292.41,7174.71,7043.19,7278.99,7056.08,7329.79,7225.43,7214.14,7156.77,6946.95,7306.41,7187.18,7294.5,7022.64,7244.26,7205.52,7146.93,7107.25,7284.52,7135.51,6912.6,6956.44,7020.12,6907.76,6864.17,6953.53,7166.19,6746.13,6756.65,7213.01,6946.68,7293.6,6686.49,7148.19,6986.03,7016.64,6824.63,6998.43,7520.15,7450.4,7533.53,7352.88,7251.87,7324.11,7225.52,7499.09,7237.09,7261.43,7200.09,7215.3,6922.9,7064.78,6969.3,6884.08,7106.73,6902.43,7206.81,7122.26,6971.96,7203.47,7142.92,6959.13,6888.92,7128.45,6989.14,7369.52,7329.08,7053.32,7018.51,7215.49,6967.3,7072.66,7059.83,7170.95,6774.57,7051.05,6858.67,6827.15,6846.21,6652.47,7407.95,7375.0,7010.04,7317.77,7073.47,7266.69,7189.21,7209.37,7244.68,7277.39,7172.84,7190.17,7245.96,6960.99,7062.56,6923.75,7086.11,7151.34,6983.32,6900.5,7100.02,7165.04,7047.21,7065.49,7002.8,6837.71,7096.61,7332.49,7042.46,7097.36,7207.62,7227.84,6811.65,7267.13,6914.44,7057.29,7024.87,7195.18,7035.92,6881.4,7038.98,7066.13,6841.41,7098.09,6952.41,6950.96,6979.16,7005.25,6767.97,6842.09,6972.1,7100.3,6843.39,6756.13,7008.16,7098.46,7014.69,7156.38,7038.37,7261.74,7062.1,7156.25,7103.47,7222.27,6982.56,0.0,6700.76,7245.16,6979.23,6670.41,7435.24,7175.42,7384.16,7083.83,7068.08,6978.23,7184.73,7286.78,6972.91
S23-A-07,7046.27,7300.1,7002.65,7020.63,7075.36,6961.98,6954.38,7110.22,7245.22,7086.44,7076.63,7178.16,6926.68,7243.13,7064.13,7176.47,6631.75,6911.24,7068.43,6924.96,7178.09,7009.58,6528.83,7076.49,6751.67,6853.33,6887.51,6834.42,6745.83,6880.96,7096.62,7092.72,6795.01,6944.07,6982.32,6864.13,7140.47,6828.26,6797.22,7355.6,7498.8,7099.48,7117.81,7105.59,7298.76,6753.94,7164.82,7200.76,7191.89,7262.99,6736.42,7093.19,7118.49,6917.61,6801.52,7348.1,7175.11,7232.41,6915.43,7217.7,7167.01,7134.41,6950.6,6808.05,7053.7,6908.52,7210.59,7194.15,7027.98,7021.83,7148.91,7228.07,7153.83,7114.25,7042.98,6733.65,6925.98,6701.76,6693.92,6722.98,7065.32,6917.05,7007.27,6896.23,7279.74,7051.21,7036.15,7026.22,6806.5,7297.4,7059.02,7117.69,7053.58,6929.97,6924.91,6881.36,6864.03,7183.14,7127.79,6819.39,6809.68,7059.62,6986.49,6875.43,6972.74,6928.63,6794.87,7302.32,7019.22,6976.85,7078.67,6948.89,7094.86,6940.82,6952.43,6675.67,7272.59,6856.58,7140.98,7086.48,6911.91,6911.45,6969.4,6967.83,7045.23,7156.13,7051.63,6800.29,7079.38,6560.02,7001.8,7036.28,7013.62,6953.51,6705.5,6961.35,6893.26,6791.13,6633.8,6873.02,7171.86,6940.02,7016.3,6824.39,6930.21,6752.68,6700.76,0.0,6737.01,6922.2,6961.54,7505.58,7040.49,7510.5,7090.92,6833.64,7132.49,6736.2,6852.1,6777.5
S23-A-05,7366.97,7215.56,7371.82,6965.97,7286.17,7193.32,7347.56,7185.78,7025.29,7076.67,7350.5,7487.09,6892.71,7605.03,7494.45,7168.15,7075.58,7128.01,7159.77,7182.06,6977.38,6851.63,7149.07,6973.03,6949.85,6798.31,7047.75,7169.35,7075.5,6893.58,7481.61,7265.73,7275.28,7085.43,6759.46,6956.62,6922.81,7122.5,7109.87,7490.75,7188.56,7029.4,7199.42,7277.33,7139.38,6893.14,7340.18,7300.78,7286.75,7404.14,7131.55,6864.19,7292.23,7012.13,7132.57,7186.91,7232.51,7281.86,7076.03,7213.84,7476.88,7287.97,7232.9,7128.9,7176.5,7191.17,7384.81,6980.18,7480.05,7548.77,7181.36,7026.81,6923.75,7182.72,7192.96,6873.47,6944.94,6896.96,6977.74,7000.72,7293.97,7104.75,7286.47,7248.98,7112.39,7207.17,7176.9,7272.27,7261.13,7244.87,7147.28,7078.1,7173.79,7353.49,7124.57,7171.02,6812.06,7295.45,7283.99,6963.98,6832.49,7156.33,7069.77,7042.39,7142.64,6951.82,7128.32,7400.05,7298.85,7129.34,7372.8,7283.43,7493.12,6954.46,7227.18,7007.65,7142.92,7206.11,7122.42,7120.45,6879.67,7076.33,6904.16,7097.36,7188.89,7327.89,7065.98,7008.96,6920.03,6738.92,7090.85,6925.13,6967.15,7193.25,7326.92,7087.21,6893.12,7091.78,7056.21,6679.5,7334.23,7099.51,7038.24,7013.23,7017.52,6804.45,7245.16,6737.01,0.0,6920.75,7217.28,7736.62,7282.64,7363.69,7134.05,7005.87,7216.29,6986.86,7310.49,6943.22
